year,district,constituency,link,new_links
1956,HOOGHLY,UTTARPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/UTTARPARA/1956---UTTARPARA%20A.C(HOOGHLY)-(1045).pdf,https://drive.google.com/file/d/1EUFmm_34Ysywv1yntL2VXGEjVnxhse9i/view?usp=sharing
1956,HOWRAH,AMTA EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/AMTA%20EAST/1956---AMTA%20EAST%20A.C(HOWRAH)-(767).pdf,https://drive.google.com/file/d/1_aluecNt1FQFgS0EllJo-cCD8esnPoyD/view?usp=sharing
1956,HOWRAH,BAGNAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/BAGNAN/1956---BAGNAN%20A.C(HOWRAH)-(872).pdf,https://drive.google.com/file/d/16Y3LYtI-iDfVqwcbBkBw9EZKOWKpKOZV/view?usp=sharing
1956,HOWRAH,BALLY,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/BALLY/1956---BALLY%20A.C(HOWRAH)-(1405)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/BALLY/1956---BALLY%20A.C(HOWRAH)-(1405)-PART-2.pdf","https://drive.google.com/file/d/1esmd8L-FUm3q969eIuP_aqke2l0oX9Tk/view?usp=sharing, https://drive.google.com/file/d/1UovZEa9j1Osa40jMDOK08iaYyviLCSHp/view?usp=sharing"
1956,HOWRAH,DOMJUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/DOMJUR/1956---DOMJUR%20A.C(HOWRAH)-(839).pdf,https://drive.google.com/file/d/1vL5JW0tsyPTDFIe7nloWOvniTfGywjEd/view?usp=sharing
1956,HOWRAH,HOWRAH EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/HOWRAH%20EAST/1956---HOWRAH%20EAST%20A.C(HOWRAH)-(976).pdf,https://drive.google.com/file/d/1Tv4PJ1Bt7MX0Cv6AKdw3MWGc_OlCvIFW/view?usp=sharing
1956,HOWRAH,HOWRAH SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/HOWRAH%20%20SOUTH/1956---HOWRAH%20%20SOUTH%20A.C(HOWRAH)-(1052).pdf,https://drive.google.com/file/d/1g50TaWXKvfHzcjA58Ih2ifINHsBZQxVg/view?usp=sharing
1956,HOWRAH,JAGATBALLAVPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/JAGATBALLAVPUR/1956---JAGATBALLAVPUR%20A.C(HOWRAH)-(792).pdf,https://drive.google.com/file/d/1p3vzrOYkCFFQ_SDZZQlguTriQzrVgJYP/view?usp=sharing
1956,HOWRAH,SANKRAIL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/SANKRAIL/1956---SANKRAIL%20A.C(HOWRAH)-(1504)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/SANKRAIL/1956---SANKRAIL%20A.C(HOWRAH)-(1504)-PART-2.pdf","https://drive.google.com/file/d/1wp_zGntOH4tAJozO0LMWBf4bnILxO6in/view?usp=sharing, https://drive.google.com/file/d/1QMHTOLAZNoUBsHaCQ3XsPFcHtlbHZ_W1/view?usp=sharing"
1956,HOWRAH,SHYAMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/SHYAMPUR/1956---SHYAMPUR%20A.C(HOWRAH)-(867).pdf,https://drive.google.com/file/d/1XoLJ13aRiBr7MLENQD9tByZYMk1OhA44/view?usp=sharing
1956,HOWRAH,ULUBERIA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/ULUBERIA/1956---ULUBERIA%20A.C(HOWRAH)-(1620)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOWRAH/ULUBERIA/1956---ULUBERIA%20A.C(HOWRAH)-(1620)-PART-2.pdf","https://drive.google.com/file/d/1b7ZILfw-DfXwJjTDNdllCxBJY2pMXDv4/view?usp=sharing, https://drive.google.com/file/d/1c432ItGIA3TgEIhZbLt7m82m-_-OS7Tg/view?usp=sharing"
1956,JALPAIGURI,FALAKATA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/FALAKATA/1956---FALAKATA%20A.C(JALPAIGURI)-(787).pdf,https://drive.google.com/file/d/1JXTAnRzOC9bCiAWMBWdLPtqmm9K5Vggd/view?usp=sharing
1956,JALPAIGURI,JALPAIGURI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/JALPAIGURI/1956---JALPAIGURI%20A.C(JALPAIGURI)-(1355)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/JALPAIGURI/1956---JALPAIGURI%20A.C(JALPAIGURI)-(1355)-PART-2.pdf","https://drive.google.com/file/d/1IOAJYM7iS8WUMs4l4TNRgXYWd1Qm82YJ/view?usp=sharing, https://drive.google.com/file/d/1m6xfB7AghS_kbmFDVoWpqgSI3e8OqhZx/view?usp=sharing"
1956,JALPAIGURI,KALCHINI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/KALCHINI/1956---KALCHINI%20A.C(JALPAIGURI)-(935).pdf,https://drive.google.com/file/d/1AK28DkZn_2dzcf5VPEH7U5ZP2WEILMfv/view?usp=sharing
1956,JALPAIGURI,MAINAGURI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/MAINAGURI/1956---MAINAGURI%20A.C(JALPAIGURI)-(921).pdf,https://drive.google.com/file/d/1rV5bQOriGwmp2JOZRjSopmhqYycQrt7A/view?usp=sharing
1956,JALPAIGURI,MAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/MAL/1956---MAL%20A.C(JALPAIGURI)-(%201374)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/JALPAIGURI/MAL/1956---MAL%20A.C(JALPAIGURI)-(%201374)-PART-2.pdf","https://drive.google.com/file/d/1-n51bslHctnpcVh10BePThsi5m3hXUla/view?usp=sharing, https://drive.google.com/file/d/1TgUjUXKV6fw2_N4qg4U3E1_l9jMMXFy_/view?usp=sharing"
1956,MALDAH,ENGLISH BAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/ENGLISH%20BAZAR/1956---ENGLISH%20BAZAR%20A.C(MALDAH)-(764).pdf,https://drive.google.com/file/d/1lojZA6EstcxTtbH46rTdd4TXWUKsYznl/view?usp=sharing
1956,MALDAH,HARISCHANDRAPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/HARISCHANDRAPUR/1956---HARISCHANDRAPUR%20A.C(MALDAH)-(729).pdf,https://drive.google.com/file/d/1ID75By0aM2Yw41Awa8Rl8d3DYuzIVlUj/view?usp=sharing
1956,MALDAH,KALIACHAK,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/KALIACHAK/1956---KALIACHAK%20A.C(MALDAH)-(762).pdf,https://drive.google.com/file/d/1LBmw1qESg0wzYzMy6lvylz2eOWC4erMN/view?usp=sharing
1956,MALDAH,KHARBA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/KHARBA/1956---KHARBA%20A.C(MALDA)-(776).pdf,https://drive.google.com/file/d/1_Nv79Wx2U_6iVZCrldweYcNeQKKXA7XR/view?usp=sharing
1956,MALDAH,MALDA TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/MALDA%20TWO/1956---MALDA-2%20A.C%20(MALDA)-(1009).pdf,https://drive.google.com/file/d/12zgKrp0oUZYnILO45OcWl2AgSMbl19nZ/view?usp=sharing
1956,MALDAH,MALDAH ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/MALDAH%20ONE/1956---MALDAH-1%20A.C(MALDAH)-(1057).pdf,https://drive.google.com/file/d/1B7s-PhWj1oLzZqRCj3H7q5wtFTMnRzx4/view?usp=sharing
1956,MALDAH,RATUA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/RATUA/1956---RATUA%20A.C(MALDA)-(%201320)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/RATUA/1956---RATUA%20A.C(MALDA)-(%201320)-PART-2.pdf","https://drive.google.com/file/d/1BFBfUyb0s7hZ-qS0CZaXz2FwLIHsS9QG/view?usp=sharing, https://drive.google.com/file/d/1q1QfzXK2K_Nr8EUm5rovEzklEe_6qjXj/view?usp=sharing"
1956,MALDAH,SUJAPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MALDAH/SUJAPUR/1956---SUJAPUR%20A.C(MALDAH)-(796).pdf,https://drive.google.com/file/d/1Oosm_ISwXln91DmJXEF_CjmQ2pLiQNQr/view?usp=sharing
1956,MIDNAPORE,BHAGWANPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/BHAGWANPUR/1956---BHAGWANPUR%20%20A.C(%20MIDNAPORE)-(%201933)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/BHAGWANPUR/1956---BHAGWANPUR%20%20A.C(%20MIDNAPORE)-(%201933)-PART-2.pdf","https://drive.google.com/file/d/14SjM6GVwVL2RG27OPpEFWURE--4kPhOW/view?usp=sharing, https://drive.google.com/file/d/1zd-5TcCHqIiH1L-stEDL53FakhroL4WS/view?usp=sharing"
1956,MIDNAPORE,BINPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/BINPORE/1956---BINPORE%20A.C(MIDNAPUR)-(2735)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/BINPORE/1956---BINPORE%20A.C(MIDNAPUR)-(2735)-PART-2.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/BINPORE/1956---BINPORE%20A.C(MIDNAPUR)-(2735)-PART-3.pdf","https://drive.google.com/file/d/10Jqys4Ylzcr44KV-KpysVMafnrk3Xb8V/view?usp=sharing, https://drive.google.com/file/d/1DPL9oX2ZD6CdfhX_4jBHZ0QGTCWg6ujP/view?usp=sharing, https://drive.google.com/file/d/1MAS-NV2fxiwnawijilROn6Qpknpq5rIo/view?usp=sharing"
1956,MIDNAPORE,CONTAI NORTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/CONTAI%20NORTH/1956---CONTAI%20(NORTH)%20A.C(MIDNAPORE)-(1013).pdf,https://drive.google.com/file/d/152IZqeep5gmPdTVR_qv2gWkNaXGaW26i/view?usp=sharing
1956,MIDNAPORE,CONTAI SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/CONTAI%20SOUTH/1956---CONTAI%20(SOUTH)%20A.C(MIDNAPORE)-(1044).pdf,https://drive.google.com/file/d/15BAayaHl41J0Xdtn0ZC0051PHCroSDku/view?usp=sharing
1956,MIDNAPORE,DASPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/DASPUR/1956---DASPUR%20A.C(MIDNAPORE)-(914).pdf,https://drive.google.com/file/d/17A0yTp8OjkXoM9FA1pPPukfdFHQ0kqVo/view?usp=sharing
1956,MIDNAPORE,DATAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/DATAN/1956---DATAN%20A.C(MIDNAPORE)-(1116).pdf,https://drive.google.com/file/d/1hQ70JubdcRTKBT4bcuB95o_I-3KXfprr/view?usp=sharing
1956,MIDNAPORE,DEBRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/DEBRA/1956---DEBRA%20A.C(MIDNAPORE)-(1052).pdf,https://drive.google.com/file/d/1kUfTTn9yP6PWe2Jqz4AYt0w6VQnNnQqR/view?usp=sharing
1956,MIDNAPORE,EGRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/EGRA/1956---EGRA%20A.C(MIDNAPORE)-(1010).pdf,https://drive.google.com/file/d/1UvJRpIvv-ROng6gTH-Z1Xs93Wyb0wXBa/view?usp=sharing
1956,MIDNAPORE,GARBETTA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GARBETTA/1956---GARBETTA%20A.C(MIDNAPORE)-(2569)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GARBETTA/1956---GARBETTA%20A.C(MIDNAPORE)-(2569)-PART-2.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GARBETTA/1956---GARBETTA%20A.C(MIDNAPORE)-(2569)-PART-3.pdf","https://drive.google.com/file/d/1c2ytUxj-MCvZoS67AYO4hn-kyye7EdMA/view?usp=sharing, https://drive.google.com/file/d/1eoKIrENlmmiuPYM67xckJeQDSvDm7wfz/view?usp=sharing, https://drive.google.com/file/d/1-ZzfDUcHd8u05t8RYWTD-ebA3lGo-H6N/view?usp=sharing"
1956,MIDNAPORE,GHATAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GHATAL/1956---GHATAL%20A.C(MIDNAPORE)-(2002)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GHATAL/1956---GHATAL%20A.C(MIDNAPORE)-(2002)-PART-2.pdf","https://drive.google.com/file/d/13YlUOpf8IyF4YXeLc_Sq-5V2s-rQ76Ds/view?usp=sharing, https://drive.google.com/file/d/11FXnH_LPol-xDNDFPXw2rVqQEeLMdq8c/view?usp=sharing"
1956,MIDNAPORE,GOPIBALLAVPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GOPIBALLAVPUR/1956---GOPIBALLAVPUR%20A.C(MIDNAPORE)-(%202439)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GOPIBALLAVPUR/1956---GOPIBALLAVPUR%20A.C(MIDNAPORE)-(%202439)-PART-2.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/GOPIBALLAVPUR/1956---GOPIBALLAVPUR%20A.C(MIDNAPORE)-(%202439)-PART-3.pdf","https://drive.google.com/file/d/1sfSlh2j1I4Mb3HErSM8Bwv8RtAFzNgdg/view?usp=sharing, https://drive.google.com/file/d/1ZyT7Y0obRUfSRPkHYbLCP-1E1jAV84lo/view?usp=sharing, https://drive.google.com/file/d/1rvzTvKCUoBy3Nqm6u8LhAmDNuev2Dfpz/view?usp=sharing"
1956,MIDNAPORE,JHARGRAM,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/JHARGRAM/1956---JHARGRAM%20A.C(MIDNAPORE)-(1538)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/JHARGRAM/1956---JHARGRAM%20A.C(MIDNAPORE)-(1538)-PART-2.pdf","https://drive.google.com/file/d/1xnuKER5K9gtvdfRPAKhe3sSkBTERL4cq/view?usp=sharing, https://drive.google.com/file/d/1YMTmjxpnSAm_w-8bHGIjkzewW74QB8I0/view?usp=sharing"
1956,MIDNAPORE,KHARAGPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/KHARAGPUR/1956---%20KHARAGPUR%20A.C(MIDNAPORE)-(1033).pdf,https://drive.google.com/file/d/1b2HyyMMbuVITXeJhuTwAIqHkuSY1jNaP/view?usp=sharing
1956,MIDNAPORE,KHARAGPUR LOCAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/KHARAGPUR%20LOCAL/1956---KHARAGPUR%20LOCAL%20A.C(MIDNAPORE)-(2287)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/KHARAGPUR%20LOCAL/1956---KHARAGPUR%20LOCAL%20A.C(MIDNAPORE)-(2287)-PART-2.pdf","https://drive.google.com/file/d/1ieIBtAN_jC228OCn5Z2PKmhuPz8PvAU2/view?usp=sharing, https://drive.google.com/file/d/17DkvbHWzW2zvuXYj_FiI2mvBlgQeAzeq/view?usp=sharing"
1956,MIDNAPORE,MAHISHADAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/MAHISHADAL/1956---MAHISHADAL%20A.C(MIDNAPORE)-(1704)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/MAHISHADAL/1956---MAHISHADAL%20A.C(MIDNAPORE)-(1704)-PART-2.pdf","https://drive.google.com/file/d/12e2v6uSETaPlwjSuFuDBz-dSQheeLnNd/view?usp=sharing, https://drive.google.com/file/d/1l0Oyxrv1hYdIbJz6Rbr811kcuIp5Q-nP/view?usp=sharing"
1956,MIDNAPORE,MAYNA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/MAYNA/1956---MAYNA%20A.C(MIDNAPORE)-(855).pdf,https://drive.google.com/file/d/1SgogPuanNNmBdWaqhryz5u1HKa8cWl4F/view?usp=sharing
1956,MIDNAPORE,MIDNAPORE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/MIDNAPORE/1956---MIDNAPORE%20A.C(MIDNAPORE)-(1039).pdf,https://drive.google.com/file/d/1ZBPyRgw6Ifdjq_Q7dMq-WvVbfp59t3ds/view?usp=sharing
1956,MIDNAPORE,NANDIGRAM NORTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/NANDIGRAM%20NORTH/1956---NANDIGRAM%20(NORTH)%20A.C(MIDNAPORE)-(818).pdf,https://drive.google.com/file/d/18R_1l8smTnRwXFyU2TbcRKmetmyj3yQj/view?usp=sharing
1956,MIDNAPORE,NANDIGRAM SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/NANDIGRAM%20SOUTH/1956---NANDIGRAM%20(SOUTH)%20A.C(MIDNAPORE)-(879).pdf,https://drive.google.com/file/d/1jMnkKg-p4WLT9B3oEAEFAm9MQgD3pqpw/view?usp=sharing
1956,MIDNAPORE,PANSHKURA EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/PANSHKURA%20EAST/1956---PANSHKURA%20(EAST)%20A.C(MIDNAPORE)-(800).pdf,https://drive.google.com/file/d/1DlnmD1w4Ku3hRTXCG5SPa-yjpUuxCH1t/view?usp=sharing
1956,MIDNAPORE,PANSHKURA WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/PANSHKURA%20WEST/1956---PANSHKURA%20(WEST)%20A.C(MIDNAPORE)-(1033).pdf,https://drive.google.com/file/d/19xu6d4gOwKD0JmpvZqTalko_Uh-X-CPl/view?usp=sharing
1956,MIDNAPORE,PATASHPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/PATASHPUR/1956---PATASHPUR%20A.C(MIDNAPORE)-(988).pdf,https://drive.google.com/file/d/18TzrwDn6ajS25-qeWl3yoOE7CfhPKHi1/view?usp=sharing
1956,MIDNAPORE,RAMNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/RAMNAGAR/1956---RAMNAGAR%20A.C(MIDNAPORE)-(1035).pdf,https://drive.google.com/file/d/1DSYgqHyP_6rJP_OY8QxzkuPu7O_l7Jsi/view?usp=sharing
1956,MIDNAPORE,SABANG,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/SABANG/1956---114-SABANG%20A.C(MIDNAPUR)-(1097).pdf,https://drive.google.com/file/d/1y4dXiT3h4-PoXQuVmG8lcTcpQoc1qTt5/view?usp=sharing
1956,MIDNAPORE,TAMLUK,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MIDNAPORE/TAMLUK/1956---TAMLUK%20A.C(MIDNAPORE)-(931).pdf,https://drive.google.com/file/d/1dOb7TuUUCai9yJh6HuGRkkrHKM6hZaLl/view?usp=sharing
1956,MURSHIDABAD,BELDANGA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/BELDANGA/1956---41-BELDANGA%20A.C(MURSHIDABAD)-(837).pdf,https://drive.google.com/file/d/1bqajIcRIcHhgxQTGFn-XgZkGght1BBiT/view?usp=sharing
1956,MURSHIDABAD,BERHAMPORE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/BERHAMPORE/1956---39-BERHAMPORE%20A.C%20(MURHIDABAD)-(848).pdf,https://drive.google.com/file/d/1tee-F2d9P90HrpDbzQ42YW3a2uHLL7Q9/view?usp=sharing
1956,MURSHIDABAD,BHAGABANGOLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/BHAGABANGOLA/1956---35-BHAGABANGOLA%20A.C(MURSHIDABAD)-(946).pdf,https://drive.google.com/file/d/1MWz6f-bwCWQEv0ynRO6mt20EaS0Z1kBx/view?usp=sharing
1956,MURSHIDABAD,BHARATPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/BHARATPUR/1956---42-BHARATPUR%20(MURSIDABAD)-(1011).pdf,https://drive.google.com/file/d/1TXud5E9fpT6i065QZ4xgxZw4_wHQycAZ/view?usp=sharing
1956,MURSHIDABAD,FARAKKA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/FARAKKA/1956---30-FARAKKA%20A.C(MURSHIDABAD)-(855).pdf,https://drive.google.com/file/d/1D9gMyQyRyH-6qjURvYXoX87XtKAgPgI9/view?usp=sharing
1956,MURSHIDABAD,HARIHARPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/HARIHARPARA/1956---38-HARIHARPARA%20A.C(MURSHIDABAD)-(1007).pdf,https://drive.google.com/file/d/14d6OxtduvlvqgnC4NmbXyx7zQcBGZ1xC/view?usp=sharing
1956,MURSHIDABAD,JALANGI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/JALANGI/1956---37-JALANGI%20A.C(MURSHIDABAD)-(900).pdf,https://drive.google.com/file/d/1M7RMsIQ6YaM1doGwyNc93wBMiAz7q_LF/view?usp=sharing
1956,MURSHIDABAD,JANGIPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/JANGIPUR/1956---32-JANGIPUR%20A.C(MURSHIDABAD)-(1612)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/JANGIPUR/1956---32-JANGIPUR%20A.C(MURSHIDABAD)-(1612)-PART-2.pdf","https://drive.google.com/file/d/1jAUkphxA5xkNdcLXGrVMYd9AI8A0Xvzq/view?usp=sharing, https://drive.google.com/file/d/1B3RZTOi2wdoRO4CLYBkKTNS1TeQzbi1j/view?usp=sharing"
1956,MURSHIDABAD,LALGOLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/LALGOLA/1956---34-LALGOLA%20A.C%20(MURSHIDABAD)-(810).pdf,https://drive.google.com/file/d/1mdHlNhuDjTAoBZYGKKeykVs8FfvqPxLB/view?usp=sharing
1956,MURSHIDABAD,MUSHIDABAD,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/MUSHIDABAD/1956---33-MUSHIDABAD%20A.C(MUSHIDABAD)-(1013).pdf,https://drive.google.com/file/d/1VaqENPiqtMnblth_IKZpZ6UKQHJIv3mm/view?usp=sharing
1956,MURSHIDABAD,NAODA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/NAODA/1956---40-NAODA%20%20A.C%20(MURSIDABAD)-(892).pdf,https://drive.google.com/file/d/16bHQ2QG97b8abgAWqFNSY5Do0ENNuQSc/view?usp=sharing
1956,MURSHIDABAD,RANINAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/RANINAGAR/1956---36-RANINAGAR%20A.C(MURSHIDABAD)-(817).pdf,https://drive.google.com/file/d/17KIjFyMWyoorxp3VLKDiA2kZOg4UrWxP/view?usp=sharing
1956,MURSHIDABAD,SUTI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/MURSHIDABAD/SUTI/1956---31-SUTI%20A.C(MURSHIDABAD)-(953).pdf,https://drive.google.com/file/d/1VHUJR0uCLmaSmDPJHo40ZZmJRv5wjR5Z/view?usp=sharing
1956,NADIA,CHAKDAH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/CHAKDAH/1956---187-CHAKDAH%20A.C(NADIA)-(954).pdf,https://drive.google.com/file/d/1klKki4xVVRC4x5GgOl_XpAEY6tgnhmpO/view?usp=sharing
1956,NADIA,HARINGHATA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/HARINGHATA/1956---HARINGHATA%20A.C(NADIA)-(2140)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/HARINGHATA/1956---HARINGHATA%20A.C(NADIA)-(2140)-PART-2.pdf","https://drive.google.com/file/d/1-9K4Wu18gS_RJpahURs1nZDunue2x3qZ/view?usp=sharing, https://drive.google.com/file/d/1i50NNiVqkC1l9jJLOgudXDNpdZozrXBZ/view?usp=sharing"
1956,NADIA,KARIMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/KARIMPUR/1956---KARIMPUR%20A.C(NADIA)-(888).pdf,https://drive.google.com/file/d/1dKTZmyg3GpkFhNdyJtb6fXESbf4FluVA/view?usp=sharing
1956,NADIA,KRISHNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/KRISHNAGAR/1956---192-KRISHNAGAR%20A.C(NADIA)-(712).pdf,https://drive.google.com/file/d/1RMbRaF35eStbuKYQcwsWdMgZT0goHlQn/view?usp=sharing
1956,NADIA,NAKASHIPARA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/NAKASHIPARA/1956---NAKASHIPARA%20A.C(NADIA)-(1709)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/NAKASHIPARA/1956---NAKASHIPARA%20A.C(NADIA)-(1709)-PART-2.pdf","https://drive.google.com/file/d/1SnR7kwUsxXLYRPvbuXDnRZULnpeXaXGg/view?usp=sharing, https://drive.google.com/file/d/1FEPtG7G6Wb9yhBmrhyKR4THxew-0loBv/view?usp=sharing"
1956,NADIA,NAWADWIP,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/NAWADWIP/1956---191-NAWADWIP%20A.C(NADIA)-(893).pdf,https://drive.google.com/file/d/1_JoJr7HMI-uDv1anGO9_YhpD9Ctz8KYN/view?usp=sharing
1956,NADIA,RANAGHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/RANAGHAT/1956---RANAGHAT%20A.C(NADIA)-(825).pdf,https://drive.google.com/file/d/1b1_LOBYomaSnM1sR0qkN5gC2fpJJiszm/view?usp=sharing
1956,NADIA,SANTIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/NADIA/SANTIPUR/1956---190-SANTIPUR%20A.C(NADIA)-(1072).pdf,https://drive.google.com/file/d/1NVsg5CJemc-Vyw4RWG1R32K9VIPdwnUi/view?usp=sharing
